ar	avea	Va--3
fi	fi	Vanp
putut	putea	Vmp--sm
fi	fi	Vanp
induși	induce	Vmp--pm
în	în	Spsa
eroare	eroare	Ncfsrn
.	.	Zp

Îl	el	Pp3msa--------w
insultase	insulta	Vmil3s
pe	pe	Spsa
Fratele	frate	Ncmsry
cel	acela	Pd3msr
Mare	mare	Afp-s-n
,	,	Zc
denunțase	denunța	Vmil3s
dictatura	dictatură	Ncfsry
Partidului	partid	Ncmsoy
,	,	Zc
ceruse	cere	Vmil3s
încheierea	încheiere	Ncfsry
imediată	imediat	Afpfsrn
a	al	Tsfs
păcii	pace	Ncfsoy
cu	cu	Spsa
Eurasia	Eurasia	Np
,	,	Zc
solicitase	solicita	Vmil3s
libertatea	libertate	Ncfsry
cuvântului	cuvânt	Ncmsoy
,	,	Zc
libertatea	libertate	Ncfsry
presei	presă	Ncfsoy
,	,	Zc
libertatea	libertate	Ncfsry
de	de	Spsa
întrunire	întrunire	Ncfsrn
,	,	Zc
libertatea	libertate	Ncfsry
de	de	Spsa
gândire	gândire	Ncfsrn
,	,	Zc
zbierând	zbiera	Vmg
ca	ca	Rc
un	un	Timsr
isteric	isteric	Ncms-n
despre	despre	Spsa
trădarea	trădare	Ncfsry
Revoluției	revoluție	Ncfsoy
-	-	Zd
totul	tot	Pi3msr
într-	întru	Spsay
o	un	Tifsr
vorbire	vorbire	Ncfsrn
polisilabică	polisilabic	Afpfsrn
rapidă	rapid	Afpfsrn
,	,	Zc
ca	ca	Rc
un	un	Timsr
fel	fel	Ncms-n
de	de	Spsa
parodiere	parodiere	Ncfsrn
a	al	Tsfs
stilului	stil	Ncmsoy
obișnuit	obișnuit	Afpms-n
al	al	Tsms
oratorilor	orator	Ncmpoy
Partidului	partid	Ncmsoy
,	,	Zc
care	care	Pw3--r
conținea	conține	Vmii3s
chiar	chiar	Rgp
și	și	Crssp
cuvinte	cuvânt	Ncfp-n
din	din	Spsa
Nouvorbă	Nouvorbă	Np
;	;	Zs
de	de	Spsa
fapt	fapt	Ncms-n
mult	mult	Rgp
mai	mai	Rp
multe	mult	Pi3fpr
asemenea	asemenea	Afp
cuvinte	cuvânt	Ncfp-n
decât	decât	Rc
folosea	folosi	Vmii3s
oricare	oricare	Di3--r---e
membru	membru	Ncms-n
al	al	Tsms
Partidului	partid	Ncmsoy
în	în	Spsa
viața	viață	Ncfsry
de	de	Spsa
toate	tot	Di3fpr
zilele	zi	Ncfpry
.	.	Zp

Și	și	Crssp
în	în	Spsa
tot	tot	Di3msr
timpul	timp	Ncmsry
ăsta	acesta	Dd3msr---o
,	,	Zc
ca	ca	Rc
să	să	Qs
nu	nu	Qz
aibă	avea	Vmsp3
nimeni	nimeni	Pz3-sr
nici	nici	Rz
cel	cel	Tdmsr
mai	mai	Rp
mic	mic	Afpms-n
dubiu	dubiu	Ncms-n
asupra	asupra	Spsg
realității	realitate	Ncfsoy
pe	pe	Spsa
care	care	Pw3--r
o	el	Pp3fsa--------w
acopereau	acoperi	Vmii3p
lătrăturile	lătrătură	Ncfpry
viclene	viclean	Afpfp-n
ale	al	Tsfp
lui	lui	Tf-so
Goldstein	Goldstein	Np
,	,	Zc
în	în	Spsa
spatele	spate	Ncmsry
lui	lui	Ds3---s
,	,	Zc
pe	pe	Spsa
tele-ecran	tele-ecran	Ncms-n
,	,	Zc
mărșăluiau	mărșălui	Vmii3p
interminabile	interminabil	Afpfp-n
coloane	coloană	Ncfp-n
ale	al	Tsfp
armatei	armată	Ncfsoy
eurasiene	eurasian	Afpfson
-	-	Zd
rânduri	rând	Ncfp-n
peste	peste	Spsa
rânduri	rând	Ncfp-n
de	de	Spsa
bărbați	bărbat	Ncmp-n
solizi	solid	Afpmp-n
,	,	Zc
cu	cu	Spsa
fețe	față	Ncfp-n
asiatice	asiatic	Afpfp-n
imobile	imobil	Afpfp-n
,	,	Zc
care	care	Pw3--r
veneau	veni	Vmii3p
în	în	Spsa
valuri	val	Ncfp-n
până	până	Csssp
la	la	Spsa
suprafața	suprafață	Ncfsry
ecranului	ecran	Ncmsoy
și	și	Crssp
pe	pe	Spsa
urmă	urmă	Ncfsrn
dispăreau	dispărea	Vmii3p
pentru	pentru	Spsa
a	a	Qn
fi	fi	Vanp
înlocuite	înlocui	Vmp--pf
de	de	Spsa
altele	altul	Pi3fpr
exact	exact	Rgp
la	la	Spsa
fel	fel	Ncms-n
.	.	Zp

Jos	jos	Rgp
,	,	Zc
în	în	Spsa
stradă	stradă	Ncfsrn
vântul	vânt	Ncmsry
bătea	bate	Vmii3s
în	în	Spsa
mici	mic	Afp-p-n
vârtejuri	vârtej	Ncfp-n
care	care	Pw3--r
stârneau	stârni	Vmii3p
praful	praf	Ncmsry
și	și	Crssp
hârtiile	hârtie	Ncfpry
împrăștiate	împrăștiat	Afpfp-n
și	și	Crssp
,	,	Zc
deși	deși	Csssp
soarele	soare	Ncmsry
strălucea	străluci	Vmii3s
,	,	Zc
iar	iar	Rc
cerul	cer	Ncmsry
era	fi	Vaii3s
de	de	Spsa
un	un	Timsr
albastru	albastru	Ncms-n
strident	strident	Afpms-n
,	,	Zc
parcă	parcă	Rgp
nimic	nimic	Pz3-sr
nu	nu	Qz
avea	avea	Vmii3s
culoare	culoare	Ncfsrn
,	,	Zc
cu	cu	Spsa
excepția	excepție	Ncfsry
afișelor	afiș	Ncfpoy
lipite	lipi	Vmp--pf
peste	peste	Spsa
tot	tot	Pi3msr
.	.	Zp

Tropăitul	tropăit	Ncmsry
ritmic	ritmic	Afpms-n
și	și	Crssp
monoton	monoton	Afpms-n
al	al	Tsms
cizmelor	cizmă	Ncfpoy
soldaților	soldat	Ncmpoy
forma	forma	Vmnp
fundalul	fundal	Ncmsry
vocii	voce	Ncfsoy
behăitoare	behăitor	Afpf--n
a	al	Tsfs
lui	lui	Tf-so
Goldstein	Goldstein	Np
.	.	Zp

Înainte	înainte	Rgp
de	de	Spsa
a	a	Qn
se	sine	Px3--a--------w
fi	fi	Vanp
scurs	scurge	Vmp--sm
treizeci	treizeci	Mc-p-l
de	de	Spsa
secunde	secundă	Ncfp-n
de	de	Spsa
Ură	ură	Ncfsrn
,	,	Zc
jumătate	jumătate	Ncfsrn
din	din	Spsa
lumea	lume	Ncfsry
din	din	Spsa
sală	sală	Ncfsrn
începuse	începe	Vmil3s
să	să	Qs
aibă	avea	Vmsp3
manifestări	manifestare	Ncfp-n
necontrolate	necontrolat	Afpfp-n
de	de	Spsa
furie	furie	Ncfsrn
.	.	Zp

Fața	față	Ncfsry
aceea	acela	Dd3fsr---o
ca	ca	Rc
de	de	Spsa
oaie	oaie	Ncfsrn
de	de	Spsa
pe	pe	Spsa
ecran	ecran	Ncms-n
,	,	Zc
mulțumită	mulțumi	Vmp--sf
de	de	Spsa
sine	sine	Px3--a--------s
,	,	Zc
și	și	Crssp
sentimentul	sentiment	Ncmsry
terifiant	terifiant	Afpms-n
de	de	Spsa
forță	forță	Ncfsrn
pe	pe	Spsa
care	care	Pw3--r
-l	el	Pp3msa--y-----w
dădea	da	Vmii3s
armata	armată	Ncfsry
Eurasiană	eurasian	Afpfsrn
din	din	Spsa
spatele	spate	Ncmsry
ei	lui	Ds3---s
erau	fi	Vaii3p
prea	prea	Rp
mult	mult	Rgp
:	:	Zl
și	și	Crssp
,	,	Zc
pe	pe	Spsa
urmă	urmă	Ncfsrn
,	,	Zc
până	până	Csssp
și	și	Crssp
vederea	vedere	Ncfsry
lui	lui	Tf-so
Goldstein	Goldstein	Np
sau	sau	Ccssp
gândul	gând	Ncmsry
la	la	Spsa
el	el	Pp3msr--------s
provocau	provoca	Vmii3p
automat	automat	Rgp
frică	frică	Ncfsrn
și	și	Crssp
mânie	mânie	Ncfsrn
.	.	Zp

El	el	Pp3msr--------s
era	fi	Vaii3s
obiectul	obiect	Ncmsry
urii	ură	Ncfsoy
mai	mai	Rp
constant	constant	Rgp
decât	decât	Rc
Eurasia	Eurasia	Np
sau	sau	Ccssp
Estasia	Estasia	Np
,	,	Zc
pentru	pentru	Spsa
că	că	Csssp
atunci	atunci	Rgp
când	când	Rw
Oceania	Oceania	Np
se	sine	Px3--a--------w
afla	afla	Vmii3s
în	în	Spsa
stare	stare	Ncfsrn
de	de	Spsa
război	război	Ncms-n
cu	cu	Spsa
una	unul	Pi3fsr
din	din	Spsa
aceste	acest	Dd3fpr---e
puteri	putere	Ncfp-n
,	,	Zc
cu	cu	Spsa
cealaltă	celălalt	Pd3fsr
era	fi	Vmii3s
în	în	Spsa
general	general	Ncms-n
în	în	Spsa
relații	relație	Ncfp-n
de	de	Spsa
pace	pace	Ncfsrn
.	.	Zp

Se	sine	Px3--a--------w
petrecea	petrece	Vmii3s
însă	însă	Ccssp
ceva	ceva	Pi3-sr
ciudat	ciudat	Afpms-n
:	:	Zl
deși	deși	Csssp
Goldstein	Goldstein	Np
era	fi	Vaii3s
detestat	detesta	Vmp--sm
și	și	Crssp
disprețuit	disprețui	Vmp--sm
de	de	Spsa
toată	tot	Di3fsr
lumea	lume	Ncfsry
,	,	Zc
deși	deși	Csssp
în	în	Spsa
fiecare	fiecare	Di3-sr---e
zi	zi	Ncfsrn
și	și	Crssp
de	de	Spsa
o	unu	Mcfsrln
mie	mie	Mcfsrln
de	de	Spsa
ori	oară	Ncfp-n
pe	pe	Spsa
zi	zi	Ncfsrn
,	,	Zc
pe	pe	Spsa
podiumuri	podium	Ncfp-n
,	,	Zc
la	la	Spsa
tele-ecran	tele-ecran	Ncms-n
,	,	Zc
în	în	Spsa
ziare	ziar	Ncfp-n
,	,	Zc
în	în	Spsa
cărți	carte	Ncfp-n
,	,	Zc
teoriile	teorie	Ncfpry
lui	lui	Ds3---s
erau	fi	Vaii3p
respinse	respinge	Vmp--pf
,	,	Zc
zdrobite	zdrobit	Afpfp-n
,	,	Zc
ridiculizate	ridiculizat	Afpfp-n
,	,	Zc
proclamate	proclamat	Afpfp-n
sus	sus	Rgp
și	și	Crssp
tare	tare	Rgp
,	,	Zc
în	în	Spsa
văzul	văz	Ncmsry
mulțimii	mulțime	Ncfsoy
,	,	Zc
ca	ca	Rc
să	să	Qs
se	sine	Px3--a--------w
vadă	vedea	Vmsp3
ce	ce	Dw3--r---e
prostii	prostie	Ncfp-n
lamentabile	lamentabil	Afpfp-n
erau	fi	Vaii3p
,	,	Zc
în	în	Spsa
ciuda	ciudă	Ncfsry
tuturor	tot	Di3-po
acestor	acest	Dd3-po---e
lucruri	lucru	Ncfp-n
,	,	Zc
influența	influență	Ncfsry
lui	lui	Ds3---s
parcă	parcă	Rgp
niciodată	niciodată	Rz
nu	nu	Qz
slăbea	slăbi	Vmii3s
.	.	Zp

Se	sine	Px3--a--------w
găseau	găsi	Vmii3p
întotdeauna	întotdeauna	Rgp
alți	alt	Di3mpr---e
și	și	Crssp
alți	alt	Di3mpr---e
naivi	naiv	Ncmp-n
care	care	Pw3--r
erau	fi	Vaii3p
seduși	seduce	Vmp--pm
de	de	Spsa
el	el	Pp3msr--------s
.	.	Zp

Nu	nu	Qz
trecea	trece	Vmii3s
zi	zi	Ncfsrn
în	în	Spsa
care	care	Pw3--r
Poliția	poliție	Ncfsry
Gândirii	gândire	Ncfsoy
să	să	Qs
nu	nu	Qz
demaște	demasca	Vmsp3
spioni	spion	Ncmp-n
și	și	Crssp
sabotori	sabotor	Ncmp-n
care	care	Pw3--r
acționau	acționa	Vmii3p
la	la	Spsa
ordinele	ordin	Ncfpry
lui	lui	Ds3---s
.	.	Zp

Era	fi	Vaii3s
comandantul	comandant	Ncmsry
unei	un	Tifso
mari	mare	Afpfson
armate	armată	Ncfson
din	din	Spsa
umbră	umbră	Ncfsrn
,	,	Zc
o	un	Tifsr
rețea	rețea	Ncfsrn
secretă	secret	Afpfsrn
de	de	Spsa
complotiști	complotist	Ncmp-n
fideli	fidel	Afpmp-n
răsturnării	răsturnare	Ncfsoy
Statului	stat	Ncmsoy
.	.	Zp

Frăția	frăție	Ncfsry
-	-	Zd
așa	așa	Rgp
se	sine	Px3--a--------w
părea	părea	Vmii3s
că	că	Csssp
se	sine	Px3--a--------w
numea	numi	Vmii3s
.	.	Zp

Umblau	umbla	Vmii3p
și	și	Crssp
unele	un	Di3fpr---e
vorbe	vorbă	Ncfp-n
șoptite	șoptit	Afpfp-n
,	,	Zc
despre	despre	Spsa
o	un	Tifsr
carte	carte	Ncfsrn
îngrozitoare	îngrozitor	Afpf--n
,	,	Zc
un	un	Timsr
compendiu	compendiu	Ncms-n
al	al	Tsms
tuturor	tot	Di3-po
ereziilor	erezie	Ncfpoy
,	,	Zc
al	al	Tsms
cărei	care	Dw3fso---e
autor	autor	Ncms-n
ar	avea	Va--3
fi	fi	Vanp
fost	fi	Vap--sm
Goldstein	Goldstein	Np
și	și	Crssp
care	care	Pw3--r
ar	avea	Va--3
fi	fi	Vanp
circulat	circula	Vmp--sm
clandestin	clandestin	Rgp
pe	pe	Spsa
ici	ici	Rgp
pe	pe	Spsa
colo	colo	Rgp
.	.	Zp

Figura	figură	Ncfsry
cu	cu	Spsa
mustață	mustață	Ncfsrn
neagră	negru	Afpfsrn
te	tu	Pp2-sa--------w
fixa	fixa	Vmii3s
de	de	Spsa
sus	sus	Rgp
în	în	Spsa
jos	jos	Rgp
de	de	Spsa
la	la	Spsa
orice	orice	Di3--r---e
colț	colț	Ncms-n
mai	mai	Rp
mare	mare	Afp-s-n
de	de	Spsa
stradă	stradă	Ncfsrn
.	.	Zp

Era	fi	Vaii3s
o	un	Tifsr
carte	carte	Ncfsrn
fără	fără	Spsa
titlu	titlu	Ncms-n
.	.	Zp

Lumea	lume	Ncfsry
vorbea	vorbi	Vmii3s
despre	despre	Spsa
ea	el	Pp3fsr--------s
,	,	Zc
dacă	dacă	Csssp
vorbea	vorbi	Vmii3s
,	,	Zc
spunându	spune	Vmg-------y
-i	el	Pp3-sd--y-----w
,	,	Zc
pur	pur	Rgp
și	și	Crssp
simplu	simplu	Rgp
,	,	Zc
cartea	carte	Ncfsry
.	.	Zp

Dar	dar	Ccssp
asemenea	asemenea	Afp
lucruri	lucru	Ncfp-n
nu	nu	Qz
le	el	Pp3fpa--------w
știai	ști	Vmii2s
decât	decât	Rc
din	din	Spsa
zvonuri	zvon	Ncfp-n
vagi	vag	Afpmp-n
.	.	Zp

Nici	nici	Rz
Frăția	frăție	Ncfsry
și	și	Crssp
nici	nici	Rz
cartea	carte	Ncfsry
nu	nu	Qz
erau	fi	Vaii3p
subiecte	subiect	Ncfp-n
despre	despre	Spsa
care	care	Pw3--r
vreun	vreun	Di3msr---e
membru	membru	Ncms-n
al	al	Tsms
Partidului	partid	Ncmsoy
ar	avea	Va--3
fi	fi	Vanp
vorbit	vorbi	Vmp--sm
dacă	dacă	Csssp
putea	putea	Vmii3s
cumva	cumva	Rgp
să	să	Qs
nu	nu	Qz
vorbească	vorbi	Vmsp3
.	.	Zp

În	în	Spsa
al	al	Tsms
doilea	doi	Moms-l
minut	minut	Ncms-n
,	,	Zc
Ura	ură	Ncfsry
ajunsese	ajunge	Vmil3s
dementă	dement	Afpfsrn
.	.	Zp

În	în	Spsa
sfârșit	sfârșit	Ncms-n
,	,	Zc
a	avea	Va--3s
dat	da	Vmp--sm
Dumnezeu	Dumnezeu	Np
!	!	Zx

Semnul	semn	Ncmsry
pe	pe	Spsa
care	care	Pw3--r
-l	el	Pp3msa--y-----w
aștepta	aștepta	Vmii3s
sosise	sosi	Vmil3s
.	.	Zp

Toată	tot	Di3fsr
viața	viață	Ncfsry
,	,	Zc
i	el	Pp3-sd--------w
se	sine	Px3--a--------w
părea	părea	Vmii3s
,	,	Zc
tânjise	tânji	Vmil3s
după	după	Spsa
treaba	treabă	Ncfsry
asta	acesta	Dd3fsr---o
.	.	Zp

Mergea	merge	Vmii3s
la	la	Spsa
un	un	Timsr
moment	moment	Ncms-n
dat	da	Vmp--sm
pe	pe	Spsa
un	un	Timsr
coridor	coridor	Ncms-n
lung	lung	Afpms-n
,	,	Zc
la	la	Spsa
Minister	minister	Ncms-n
,	,	Zc
și	și	Crssp
când	când	Rw
ajunsese	ajunge	Vmil3s
cam	cam	Rp
în	în	Spsa
același	același	Dd3msr---e
loc	loc	Ncms-n
unde	unde	Rw
Julia	Julia	Np
îi	el	Pp3-sd--------w
strecurase	strecura	Vmil3s
bilețelul	bilețel	Ncmsry
în	în	Spsa
mână	mână	Ncfsrn
,	,	Zc
își	sine	Px3--d--------w
dăduse	da	Vmil3s
seama	seamă	Ncfsry
că	că	Csssp
exact	exact	Rgp
în	în	Spsa
spatele	spate	Ncmsry
lui	lui	Ds3---s
mergea	merge	Vmii3s
cineva	cineva	Pi3-sr
,	,	Zc
mai	mai	Rp
mare	mare	Afp-s-n
decât	decât	Rc
el	el	Pp3msr--------s
.	.	Zp

Persoana	persoană	Ncfsry
,	,	Zc
cine	cine	Pw3--r
știe	ști	Vmip3s
cine	cine	Pw3--r
era	fi	Vaii3s
,	,	Zc
tușise	tuși	Vmil3s
scurt	scurt	Rgp
,	,	Zc
dându	da	Vmg-------y
-i	el	Pp3-sd--y-----w
,	,	Zc
evident	evident	Rgp
,	,	Zc
a	a	Qn
înțelege	înțelege	Vmnp
că	că	Csssp
voia	voi	Vmii3s
să	să	Qs
stea	sta	Vmsp3
de	de	Spsa
vorbă	vorbă	Ncfsrn
cu	cu	Spsa
el	el	Pp3msr--------s
.	.	Zp

Holul	hol	Ncmsry
blocului	bloc	Ncmsoy
mirosea	mirosi	Vmii3s
a	a	Spsa
varză	varză	Ncfsrn
călită	călit	Afpfsrn
și	și	Crssp
a	a	Spsa
preșuri	preș	Ncfp-n
vechi	vechi	Afp-p-n
.	.	Zp

Era	fi	Vmii3s
una	unul	Pi3fsr
și	și	Crssp
pe	pe	Spsa
fațada	fațadă	Ncfsry
casei	casă	Ncfsoy
de	de	Spsa
vizavi	vizavi	Rgp
.	.	Zp

Winston	Winston	Np
se	sine	Px3--a--------w
oprise	opri	Vmil3s
brusc	brusc	Rgp
și	și	Crssp
se	sine	Px3--a--------w
întoarse	întoarce	Vmis3s
.	.	Zp

Era	fi	Vaii3s
O'Brien	O'Brien	Np
.	.	Zp

În	în	Spsa
sfârșit	sfârșit	Ncms-n
,	,	Zc
se	sine	Px3--a--------w
găseau	găsi	Vmii3p
față	față	Ncfsrn
în	în	Spsa
față	față	Ncfsrn
și	și	Crssp
parcă	parcă	Rgp
prima	prim	Mofsrly
și	și	Crssp
singura	singur	Afpfsry
lui	el	Pp3mso--------s
pornire	pornire	Ncfsrn
era	fi	Vmii3s
să	să	Qs
fugă	fugi	Vmsp3
de	de	Spsa
acolo	acolo	Rgp
.	.	Zp

Și	și	Crssp
totuși	totuși	Rgp
,	,	Zc
O'Brien	O'Brien	Np
continuă	continua	Vmis3s
să	să	Qs
meargă	merge	Vmsp3
înainte	înainte	Rgp
,	,	Zc
în	în	Spsa
același	același	Dd3msr---e
ritm	ritm	Ncms-n
,	,	Zc
apucându	apuca	Vmg-------y
-l	el	Pp3msa--y-----w
prietenește	prietenește	Rgp
de	de	Spsa
braț	braț	Ncms-n
pentru	pentru	Spsa
câteva	câtva	Di3fpr
momente	moment	Ncfp-n
,	,	Zc
așa	așa	Rgp
încât	încât	Csssp
ajunseră	ajunge	Vmis3p
să	să	Qs
meargă	merge	Vmsp3
umăr	umăr	Ncms-n
la	la	Spsa
umăr	umăr	Ncms-n
.	.	Zp

Începu	începe	Vmis3s
să	să	Qs
vorbească	vorbi	Vmsp3
în	în	Spsa
felul	fel	Ncmsry
lui	lui	Ds3---s
aparte	aparte	Afp
,	,	Zc
cu	cu	Spsa
acea	acel	Dd3fsr---e
politețe	politețe	Ncfsrn
solemnă	solemn	Afpfsrn
care	care	Pw3--r
-l	el	Pp3msa--y-----w
făcea	face	Vmii3s
să	să	Qs
fie	fi	Vasp3
altfel	altfel	Rgp
decât	decât	Rc
majoritatea	majoritate	Ncfsry
membrilor	membru	Ncmpoy
Partidului	partid	Ncmsoy
Interior	interior	Afpms-n
.	.	Zp

Așteptam	aștepta	Vmii1
o	un	Tifsr
ocazie	ocazie	Ncfsrn
potrivită	potrivit	Afpfsrn
pentru	pentru	Spsa
a	a	Qn
sta	sta	Vmnp
de	de	Spsa
vorbă	vorbă	Ncfsrn
cu	cu	Spsa
dumneata	dumneata	Pp2-sr--------s
,	,	Zc
îi	el	Pp3-sd--------w
zise	zice	Vmis3s
lui	lui	Tf-so
Winston	Winston	Np
.	.	Zp

Mai	mai	Rp
acum	acum	Rgp
câteva	câtva	Di3fpr
zile	zi	Ncfp-n
,	,	Zc
am	avea	Va--1
citit	citi	Vmp--sm
în	în	Spsa
Times	Times	Np
un	un	Timsr
articol	articol	Ncms-n
al	al	Tsms
dumitale	dumneata	Pp2-so--------s
scris	scrie	Vmp--sm
în	în	Spsa
Nouvorbă	Nouvorbă	Np
.	.	Zp

Am	avea	Va--1
impresia	impresie	Ncfsry
că	că	Csssp
dovedești	dovedi	Vmip2s
un	un	Timsr
interes	interes	Ncms-n
științific	științific	Afpms-n
în	în	Spsa
Nouvorbă	Nouvorbă	Np
.	.	Zp

Winston	Winston	Np
își	sine	Px3--d--------w
mai	mai	Rp
recăpătase	recăpăta	Vmil3s
ceva	ceva	Pi3-sr
din	din	Spsa
stăpânirea	stăpânire	Ncfsry
de	de	Spsa
sine	sine	Px3--a--------s
.	.	Zp

Științific	științific	Rgp
e	fi	Vaip3s
cam	cam	Rp
mult	mult	Rgp
spus	spune	Vmp--sm
,	,	Zc
zise	zice	Vmis3s
el	el	Pp3msr--------s
.	.	Zp

FRATELE	frate	Ncmsry
CEL	acela	Pd3msr
MARE	mare	Afp-s-n
ESTE	fi	Vmip3s
CU	cu	Spsa
OCHII	ochi	Ncmpry
PE	pe	Spsa
TINE	tu	Pp2-sa--------s
,	,	Zc
zicea	zice	Vmii3s
textul	text	Ncmsry
,	,	Zc
iar	iar	Rc
ochii	ochi	Ncmpry
cei	cel	Tdmpr
negri	negru	Afpmp-n
scormoneau	scormoni	Vmii3p
adânc	adânc	Rgp
în	în	Spsa
ochii	ochi	Ncmpry
lui	lui	Tf-so
Winston	Winston	Np
.	.	Zp

Eu	eu	Pp1-sn--------s
sunt	fi	Vaip1s
un	un	Timsr
profan	profan	Ncms-n
.	.	Zp

Și	și	Crssp
,	,	Zc
pe	pe	Spsa
urmă	urmă	Ncfsrn
,	,	Zc
nu	nu	Qz
e	fi	Vaip3s
specialitatea	specialitate	Ncfsry
mea	meu	Ds1fsrs
.	.	Zp

N-	nu	Qz-y
am	avea	Va--1
avut	avea	Vmp--sm
niciodată	niciodată	Rz
de-	de	Spsay
a	a	Qn
face	face	Vmnp
cu	cu	Spsa
alcătuirea	alcătuire	Ncfsry
propriu-zisă	propriu-zis	Afpfsrn
a	al	Tsfs
limbii	limbă	Ncfsoy
.	.	Zp

Dar	dar	Ccssp
scrii	scrie	Vmip2s
într-	întru	Spsay
un	un	Timsr
stil	stil	Ncms-n
foarte	foarte	Rp
elegant	elegant	Afpms-n
,	,	Zc
zise	zice	Vmis3s
O'Brien	O'Brien	Np
.	.	Zp

Și	și	Crssp
nu	nu	Qz
e	fi	Vaip3s
numai	numai	Rgp
părerea	părere	Ncfsry
mea	meu	Ds1fsrs
.	.	Zp

Vorbeam	vorbi	Vmii1
de	de	Spsa
curând	curând	Rgp
cu	cu	Spsa
un	un	Timsr
prieten	prieten	Ncms-n
al	al	Tsms
dumitale	dumneata	Pp2-so--------s
care	care	Pw3--r
este	fi	Vaip3s
,	,	Zc
fără	fără	Spsa
îndoială	îndoială	Ncfsrn
,	,	Zc
un	un	Timsr
specialist	specialist	Ncms-n
.	.	Zp

Îmi	eu	Pp1-sd--------w
scapă	scăpa	Vmip3
numele	nume	Ncmsry
lui	lui	Ds3---s
în	în	Spsa
clipa	clipă	Ncfsry
asta	acesta	Dd3fsr---o
.	.	Zp

Winston	Winston	Np
simți	simți	Vmis3s
un	un	Timsr
nou	nou	Afpms-n
junghi	junghi	Ncms-n
dureros	dureros	Afpms-n
în	în	Spsa
inimă	inimă	Ncfsrn
.	.	Zp

Cum	cum	Rw
putea	putea	Vmnp
înțelege	înțelege	Vmnp
treaba	treabă	Ncfsry
asta	acesta	Dd3fsr---o
altfel	altfel	Rgp
decât	decât	Rc
ca	ca	Rc
pe	pe	Spsa
o	un	Tifsr
referire	referire	Ncfsrn
la	la	Spsa
Syme	Syme	Np
?	?	Zq

Dar	dar	Ccssp
Syme	Syme	Np
nu	nu	Qz
era	fi	Vaii3s
numai	numai	Rgp
mort	mort	Afpms-n
și	și	Crssp
gata	gata	Rgp
:	:	Zl
era	fi	Vaii3s
abolit	aboli	Vmp--sm
,	,	Zc
era	fi	Vaii3s
o	un	Tifsr
nepersoană	nepersoană	Ncfsrn
.	.	Zp

Mai	mai	Rp
jos	jos	Rgp
,	,	Zc
la	la	Spsa
nivelul	nivel	Ncmsry
străzii	stradă	Ncfsoy
,	,	Zc
era	fi	Vmii3s
un	un	Timsr
alt	alt	Di3ms----e
afiș	afiș	Ncms-n
,	,	Zc
rupt	rupe	Vmp--sm
la	la	Spsa
un	un	Timsr
colț	colț	Ncms-n
,	,	Zc
care	care	Pw3--r
flutura	flutura	Vmii3s
din	din	Spsa
când	când	Rw
în	în	Spsa
când	când	Rw
în	în	Spsa
vânt	vânt	Ncms-n
,	,	Zc
acoperind	acoperi	Vmg
și	și	Crssp
descoperind	descoperi	Vmg
un	un	Timsr
singur	singur	Afpms-n
cuvânt	cuvânt	Ncms-n
:	:	Zl
SOCENG	SOCENG	Np
.	.	Zp

Orice	orice	Di3--r---e
referire	referire	Ncfsrn
cât	cât	Rw
de	de	Spsa
cât	cât	Rw
clară	clar	Afpfsrn
la	la	Spsa
el	el	Pp3msr--------s
ar	avea	Va--3
fi	fi	Vanp
fost	fi	Vap--sm
fatal	fatal	Rgp
de	de	Spsa
primejdioasă	primejdios	Afpfsrn
.	.	Zp

Precis	precis	Rgp
că	că	Csssp
O'Brien	O'Brien	Np
voise	voi	Vmil3s
,	,	Zc
în	în	Spsa
felul	fel	Ncmsry
acesta	acesta	Dd3msr---o
,	,	Zc
să	să	Qs
-i	el	Pp3-sd--y-----w
dea	da	Vmsp3
un	un	Timsr
semn	semn	Ncms-n
,	,	Zc
să	să	Qs
-i	el	Pp3-sd--y-----w
transmită	transmite	Vmsp3
o	un	Tifsr
parolă	parolă	Ncfsrn
.	.	Zp

Comițând	comite	Vmg
,	,	Zc
împreună	împreună	Rgp
,	,	Zc
un	un	Timsr
mărunt	mărunt	Afpms-n
act	act	Ncms-n
de	de	Spsa
crimăgândit	crimăgândit	Ncms-n
,	,	Zc
ajunseseră	ajunge	Vmil3p
complici	complice	Ncmp-n
.	.	Zp

Mergeau	merge	Vmii3p
în	în	Spsa
continuare	continuare	Ncfsrn
amândoi	amândoi	Mlmpr
,	,	Zc
încet	încet	Rgp
,	,	Zc
pe	pe	Spsa
coridor	coridor	Ncms-n
,	,	Zc
când	când	Rw
,	,	Zc
deodată	deodată	Rgp
,	,	Zc
O'Brien	O'Brien	Np
se	sine	Px3--a--------w
opri	opri	Vmis3s
.	.	Zp

Cu	cu	Spsa
acel	acel	Dd3msr---e
sentiment	sentiment	Ncms-n
ciudat	ciudat	Afpms-n
,	,	Zc
dezarmant	dezarmant	Rgp
de	de	Spsa
prietenesc	prietenesc	Afpms-n
pe	pe	Spsa
care	care	Pw3--r
ți-	tu	Pp2-sd--y-----w
l	el	Pp3msa--y-----w
dădea	da	Vmii3s
întotdeauna	întotdeauna	Rgp
când	când	Rw
făcea	face	Vmii3s
treaba	treabă	Ncfsry
asta	acesta	Dd3fsr---o
,	,	Zc
